"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1685795837010653184","Sun Jul 30 23:33:42 +0000 2023","0","Kebijakan di Bidang Pendidikan yang Dikritisi Anies dan Prabowo Ganjar Singgung Metode Belajar #Pilpres2024 #capres #Anies #Prabowo #Ganjar #Pendidikan https://t.co/CRuw09oOC1 lewat @tribunkaltim","1685795837010653184","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1685795837010653184","103551225","tribunkaltim"
"1685666278676312064","Sun Jul 30 14:58:53 +0000 2023","28","Soal PPDB zonasi banyak media yang kesannya ngelimpahin salahnya ke pak muhadjir padahal di video ini jelas2 mas Nadiem Makarim mendukung warisan kebijakan itu soalnya emang bagus buat pemerataan pendidikan yang lebih adil. https://t.co/HZcPYOVkdU","1685666278676312064","https://pbs.twimg.com/ext_tw_video_thumb/1685665850597269505/pu/img/QShTsnG0pZHRt5Mc.jpg","","in","@TheKampreters @PEKOK","1","1","7","https://twitter.com/EllaZefa/status/1685666278676312064","77341903","EllaZefa"
"1685657116114309120","Sun Jul 30 14:22:29 +0000 2023","144","PPDB Zonasi Banyak Masalah Nadiem: Itu Bukan Kebijakan Saya tapi Pak Muhadjir. Dulu Nadim ini digadang2 akan majukan dunia pendidikan krn dia dianggap cerdas krn baru mendirikan Gojek saat itu. Faktanya awak ga tau apa prestasinya yg awak ingat cuma urusi soal hijab!","1685657116114309120","","","in","Bekasi - Indonesia","3","12","25","https://twitter.com/bachrum_achmadi/status/1685657116114309120","105085302","bachrum_achmadi"
"1685646914765848576","Sun Jul 30 13:41:56 +0000 2023","9"," Namun Nadiem menuturkan kebijakan tersebut tetap penting untuk dilaksanakan. Kebijakan tersebut untuk mengurangi kesenjangan pendidikan yang tidak merata di Indonesia ","1685646914765848576","","","in","Indonesia","0","0","3","https://twitter.com/LaodeMSyarif/status/1685646914765848576","869378846","LaodeMSyarif"
"1685625463023017984","Sun Jul 30 12:16:42 +0000 2023","1","Pendidikan Indonesia dinilai jalan di tempat alias stagnan. Banyak program dan kebijakan diluncurkan untuk kemajuan pendidikan tetapi sering kali tidak berkelanjutan. #Dikbud #AdadiKompas https://t.co/9kfXNG2ucX","1685625463023017984","","","in","ÜT: 62.478419,21.330711","0","0","1","https://twitter.com/kompasmuda/status/1685625463023017984","79237556","kompasmuda"
"1685621165652414464","Sun Jul 30 11:59:37 +0000 2023","2","Pendidikan Indonesia dinilai jalan di tempat alias stagnan. Banyak program dan kebijakan diluncurkan untuk kemajuan pendidikan tetapi sering kali tidak berkelanjutan. #Dikbud #AdadiKompas https://t.co/EfARfyOWM9","1685621165652414464","","","in","Palmerah, Jakarta","0","0","1","https://twitter.com/hariankompas/status/1685621165652414464","255866913","hariankompas"
"1685611649544425472","Sun Jul 30 11:21:49 +0000 2023","0","Menteri Pendidikan Kebudayaan Riset dan Teknologi Republik Indonesia atau Mendikbud Ristek Nadiem Makarim menyebut sistem zonasi di Penerimaan Peserta Didik Baru (PPDB) bukan kebijakan yang ia buat. https://t.co/PtA3ZpIbkV","1685611649544425472","","","in","Jakarta Capital Region","1","0","0","https://twitter.com/suaradotcom/status/1685611649544425472","2340155395","suaradotcom"
"1685602531924496385","Sun Jul 30 10:45:35 +0000 2023","49","Pendidikan @aniesbaswedan ini S-1 Ekonomi UGM S-2 Public Management Amerika S-3 Ilmu Politik Amerika dengan beasis Fulbright. Tapi soal kebijakan publik dan ekonomi dia tampak lebih condong ke model Welfare State Eropa Barat. Wa bil khusus Jerman ","1685602531924496385","","","in","Indonesia","0","3","11","https://twitter.com/NephilaXmus/status/1685602531924496385","62764588","NephilaXmus"
"1685597851328626689","Sun Jul 30 10:26:59 +0000 2023","0","Ooh zonasi di pendidikan kata nadiem itu peninggalan pa muhajir dan itu jd beban sejak nadiem jd menteri...jd kemana aja tuh menteri... Padahal di masyarakat kuat narasi itu akibat kebijakan pa @aniesbaswedan ...kedabrus! @satriohendri @musniumar @RelawanAniess","1685597851328626689","","","in","","0","0","0","https://twitter.com/wiryodisoerdjo/status/1685597851328626689","1604306429216624640","wiryodisoerdjo"
"1685585796655648768","Sun Jul 30 09:39:05 +0000 2023","0","Menteri Pendidikan Kebudayaan Riset dan Teknologi (Mendikbud Ristek) Nadiem Makarim menyatakan bahwa kebijakan PPDB berdasarkan zonasi bukanlah keputusan dari dirinya melainkan merupakan program sebelumnya yang dibuat oleh Menteri Muhadjir Effendy. https://t.co/wEBu6qRQ52","1685585796655648768","https://pbs.twimg.com/ext_tw_video_thumb/1685585473543266304/pu/img/TnXJzitwHcc_2p-0.jpg","","in","Kalimantan Barat","0","1","0","https://twitter.com/NewsDinda/status/1685585796655648768","1630082867182321664","NewsDinda"
"1685550036250484736","Sun Jul 30 07:16:59 +0000 2023","0","yg kelewat tua mestinya masuk sekolah khusus.. kejar paket. jangan masuk sekolah umum dan ambil jatah anak yg memang lebih layak. hapus tuh kebijakan ngacok. rusak bener pendidikan gegara kebijakan dungu","1685550036250484736","","","in","unknown","0","0","0","https://twitter.com/IyoeNew/status/1685550036250484736","1006171363202105344","IyoeNew"
