"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1288918470424317953","Thu Jul 30 19:24:44 +0000 2020","0","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/2OeYE3uIbG #PSPPyogyakarta","1288918470424317953","","","in","Daerah Istimewa Yogyakarta","0","0","0","https://x.com/erseth13/status/1288918470424317953","75614330","erseth13"
"1288874339798904832","Thu Jul 30 16:29:23 +0000 2020","0","overthinking. khawatir ttg masa depan finansial pekerjaan jodoh biaya pendidikan dll. kenapa bukan khawatir siapa dan apa yg bakal jadi saksi di aqirat. saya laba laba yg dulu tidak jadi kau bunuh ketika sebagian org menganggap aku berbahaya ","1288874339798904832","","","in","","0","0","0","https://x.com/rochadi83/status/1288874339798904832","1003035914153558016","rochadi83"
"1288823076918947840","Thu Jul 30 13:05:41 +0000 2020","0","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/k3zG0HogiI","1288823076918947840","","","in","","0","0","0","https://x.com/PutriPramugari/status/1288823076918947840","3104531706","PutriPramugari"
"1288820127379660800","Thu Jul 30 12:53:58 +0000 2020","2","Beban Biaya Pendidikan Ditengah Pandemi https://t.co/bkdUM7CKJo","1288820127379660800","","","in","Kendari, Sulawesi Tenggara","0","0","0","https://x.com/tegas_co/status/1288820127379660800","1524700580","tegas_co"
"1288809556299014151","Thu Jul 30 12:11:57 +0000 2020","0","Biaya kerugian hidup karena tidak berpendidikan - lebih tinggi daripada biaya pendidikan.","1288809556299014151","","","in","","0","0","0","https://x.com/MelodiJunita/status/1288809556299014151","2367782203","MelodiJunita"
"1288803821703974912","Thu Jul 30 11:49:10 +0000 2020","2","Mental semua bernama duit dengan berbagai macam nama dan judul masih menjadi perilaku di dunia pendidikan #PerilakuKorup #MentalKorup #Pungli PR Besar bagi bu Gubernur @KhofifahIP @e100ss https://t.co/NWuq3XIG32 Mahalnya biaya pendidikan SMA dan SMK negeri di Mojokerto","1288803821703974912","","","in","Malang","1","0","1","https://x.com/dir1ku/status/1288803821703974912","65027691","dir1ku"
"1288764271766040576","Thu Jul 30 09:12:01 +0000 2020","0","Biaya kerugian hidup karena tidak berpendidikan - lebih tinggi daripada biaya pendidikan","1288764271766040576","","","in","","0","0","0","https://x.com/sarikumala437/status/1288764271766040576","2369859097","sarikumala437"
"1288746336381054977","Thu Jul 30 08:00:44 +0000 2020","0","[SUARA ADKESMA : Beasiswa RSA PTI Tahun Akademik 2020/2021] Halo fisika!! Beasiswa ini adalah beasiswa perorangan yang diberikan oleh RSA PTI. Beasiswa kni diperuntukan bagi mahasiswa program sarjana (S1). Beasiswa ini adalah beasiswa Biaya Penjnjang Pendidikan dengan https://t.co/ROeHCyyoiH","1288746336381054977","https://pbs.twimg.com/media/EeKL88mUYAEl2f0.jpg","","in","Gedung F Lt.3 FMIPA UI Depok","0","1","0","https://x.com/HMDFISIKAUI/status/1288746336381054977","256304869","HMDFISIKAUI"
"1288738564432211968","Thu Jul 30 07:29:52 +0000 2020","2","[ PENGEMBALIAN BIAYA PENDIDIKAN ] Hallo warga fisika !! Ada kabar terbaru nih terkait info pengembalian biaya pendidikan yang dikeluarkan oleh fsm Nara Hubung Andes (089699240524) #infouktfsm2020 #KesmaHMF2020 https://t.co/xRMQeOvPZg","1288738564432211968","https://pbs.twimg.com/media/EeKE5IrUMAAEHVf.jpg","","in","Semarang","0","1","0","https://x.com/hmfundip/status/1288738564432211968","1175278692","hmfundip"
"1288706388705726469","Thu Jul 30 05:22:00 +0000 2020","0","SMK TKJ S1 : Pendidikan Teknik Informatika Skripsi : Perbedaan Pemahaman Konsep Teknologi Layanan Jaringan Karena Pengaruh Penerаpаn Model PBL Dibandingkan Model BBL Berbаntuаn Website [redacted] pada Siswa Kelas XI TKJ di SMKN [redacted] S2 : lg ngumpulin biaya","1288706388705726469","","","in","","0","0","0","https://x.com/nordravxn/status/1288706388705726469","1201610263","nordravxn"
"1288686837720952832","Thu Jul 30 04:04:19 +0000 2020","0","Miris yah..katanya alokasi biaya pendidikan besar..knp mereka gak di subsidi gratis kuota aja..","1288686837720952832","","","in","Jakarta","0","0","0","https://x.com/tama_milanisti/status/1288686837720952832","226099847","tama_milanisti"
"1288665389988159488","Thu Jul 30 02:39:05 +0000 2020","1","*[ Bayar SPP di 59 Sekolah/Universitas ]* Sekarang sudah bisa Bayar SPP (Biaya Pendidikan) lebih dari 59 Sekolah/Universitas! *Cashback Rp 3000!* Sudah terkoneksi lebih dari 59 Sekolah/Universitas untuk Bayar SPP! https://t.co/mTxM3ScGIs","1288665389988159488","https://pbs.twimg.com/media/EeJCQ0hU8AIjvMw.jpg","","in","","0","1","0","https://x.com/azuratravelcom/status/1288665389988159488","1220133200569098240","azuratravelcom"
"1288663768642158593","Thu Jul 30 02:32:39 +0000 2020","1","Permohonan dapat diajukan melalui email tupim.aceh@gmail.com. syarat kelengkapan yang harus dipenuhi oleh calon penerima biaya pendidikan adalah fotokopi Kartu Mahasiswa yang masih aktif dan fotokopi KTP. Selanjutnya adalah fotokopi rekening bank surat aktif berkuliah dll https://t.co/G2P7915dl4","1288663768642158593","https://pbs.twimg.com/media/EeJA3faUMAAA6l5.jpg","","in","Banda Aceh","0","0","0","https://x.com/AcehInfo/status/1288663768642158593","98185298","AcehInfo"
"1288648033098280961","Thu Jul 30 01:30:07 +0000 2020","0","Rentang pembahasannya pun mencakup hubungan urgensi dan konsep investasi SDM; biaya pendidikan: pembiayaan dan strukturnya di Indonesia dan berbagai negara ... (2) https://t.co/UCCqnKVvJ8","1288648033098280961","https://pbs.twimg.com/media/EeIyhHJVoAIvKtb.jpg","","in","Jl. Tambra Raya No. 23 Jaktim","0","0","0","https://x.com/Prenadamedia2/status/1288648033098280961","821897566442786818","Prenadamedia2"
"1288586282952613888","Wed Jul 29 21:24:45 +0000 2020","0","PSPP YOGYAKARTA (Cara Pendaftaran &amp; Biaya Pendidikan PSPP Jogja) - https://t.co/vwdqTcREdz #PSPPyogyakarta","1288586282952613888","","","in","Daerah Istimewa Yogyakarta","0","0","0","https://x.com/erseth13/status/1288586282952613888","75614330","erseth13"
