"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1553523885722705922","Sat Jul 30 23:32:12 +0000 2022","0","baru ngetwit soal ginian di amrik ada pemerintah membantu dengan pinjaman biaya pendidikan dan ada tabungan pendidikan bebas pajak (529 dan fafsa) juga 3 tahun gratis community college.","1553523885722705922","","","in","Somewhere in this world","0","0","0","https://x.com/RajaGuguk14/status/1553523885722705922","1052213694686474240","RajaGuguk14"
"1553430559841406976","Sat Jul 30 17:21:21 +0000 2022","0","Ada 3 tipe cowo yang gw temuin di lingkungan gw yang punya istri / pacar yang lebih tinggi pendidikan / karirnya dibanding cowo itu Tipe 1 yang paling sering gw temuin si parasit yang apa² dibebanin ke cewenya biaya ini itu segala macem permasalahan di limpahin ke cewenya-","1553430559841406976","","","in","","0","1","0","https://x.com/nobodystear/status/1553430559841406976","1323663232200925188","nobodystear"
"1553414790579879936","Sat Jul 30 16:18:41 +0000 2022","0","Biaya pendidikan nya masih tinggi bagi orang2 yg tidak mampu SMU sudah gratis kuliah ada beasiswa tapi syarat dan ketentuan berlaku nya rumit. Semoga ada jalannya masukin kuliah anak2 minimal punya bekal pendidikan yg bagus. Atuhlah bantu supaya birokrasi nya gak susah ","1553414790579879936","","","in","","0","0","0","https://x.com/melly_mey2/status/1553414790579879936","1185909632146894853","melly_mey2"
"1553390471627808768","Sat Jul 30 14:42:03 +0000 2022","0","Post inflasi biaya pendidikan di ig tentang anak knp fear mongering ya biaya masuk ui yg ditulis yg buat jalur internasional.. kan ga representative. Ga sekalian yg buat WNA biar lebi mahal lagee","1553390471627808768","","","in","Lancaster, England","0","0","0","https://x.com/AnantaBesty/status/1553390471627808768","42156544","AnantaBesty"
"1553368577968812033","Sat Jul 30 13:15:03 +0000 2022","0","Pemko Padang Pariaman Salurkan Biaya Pendidikan Anak Kurang Mampu Rp 2 Miliar: https://t.co/fvfXioG0Q1 - ;Pendidikan anak-anak yang berasal dari keluarga kurang mampu terus diupayakan Pemerintah Kota (Pemko) Pariaman. Bahkan untuk 20 anak yang lulus di https://t.co/MfoBQUNdGE https://t.co/wUCGwB2lMd","1553368577968812033","https://pbs.twimg.com/media/FY6sfX3UcAAuYBQ.jpg","","in","","0","0","0","https://x.com/Riau1Official/status/1553368577968812033","984647597699751937","Riau1Official"
"1553367831802028034","Sat Jul 30 13:12:05 +0000 2022","0","#BeritaTerkini Rp 2 Miliar Disalurkan Pemko Pariaman untuk Biaya Pendidikan Anak Kurang Mampu https://t.co/oYCW8KcVrD #news #inforiau #infoterkini #riauinfo","1553367831802028034","","","in","Pekanbaru","0","0","0","https://x.com/InforiauCo/status/1553367831802028034","2799202280","InforiauCo"
"1553367145785896960","Sat Jul 30 13:09:22 +0000 2022","626","Bapak Presiden yth Ini masalah sangat serius krn akan mematikan bangsa ke depan padahal sdh anggaran pendidikan sdh ditetapkan 20% dari APBN. Ke mana aja alokasi anggaran tsb shg biaya pendidikan makin mahal ?","1553367145785896960","","","in","","15","109","227","https://x.com/msaid_didu/status/1553367145785896960","1117990249806721024","msaid_didu"
"1553364394821951488","Sat Jul 30 12:58:26 +0000 2022","0","Ngeri biaya pendidikan skrg","1553364394821951488","","","in","","0","0","0","https://x.com/Thanmust/status/1553364394821951488","81024042","Thanmust"
"1553359813874053120","Sat Jul 30 12:40:14 +0000 2022","0","Ponakan aku 6-7 tahun lagi masuk kuliah cepet banget serasa baru kmrn masih bayik. Semoga ada rezeki buat bantu biaya pendidikan mereka. Jangan kayak aku dulu banting tulang siang malem buat ngebiayain diri sendiri. Ngga nyesel tapi kalau bisa lbh fokus ke belajar lebih baik.","1553359813874053120","","","in","Magic Shop","0","0","0","https://x.com/Seimei_NoHikari/status/1553359813874053120","743003012","Seimei_NoHikari"
"1553357305168535552","Sat Jul 30 12:30:16 +0000 2022","2","Kalau saja alasan kominfo blokir platform yg gak daftar PSE agar bisa pungut pajak dan uangnya bisa masuk kas negara dan digunain untuk bantu biaya pendidikan dan kesehatan agar gratis oke saja. INI GAK ANJING MAKIN MISKIN DAN DEPRESI SEMUA ORANG","1553357305168535552","","","in","Indonesia","0","0","0","https://x.com/penganutantrop/status/1553357305168535552","1097322468191031296","penganutantrop"
