"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1762963555031429540","Wed Feb 28 22:10:40 +0000 2024","1","1 2 karna jaman covid 8 karna stress skripsi Masa jaya2 kuliah adalah sems 5 6 bcs kampus merdeka pimnas","1762963555031429540","","","in","","0","0","0","https://twitter.com/fghabtml/status/1762963555031429540","1458829127151087619","fghabtml"
"1762838531263869080","Wed Feb 28 13:53:52 +0000 2024","0","#BeritaUNP Prodi Teknologi Pendidikan UNP Gelar Seminar Literasi Digital https://t.co/HPi1hBit1A #universitasnegeripadang #kampusmerdeka #humasunp #kampusmerdeka","1762838531263869080","","","in","West Sumatra, Indonesia","0","0","0","https://twitter.com/HumasUnp/status/1762838531263869080","904943715965214722","HumasUnp"
"1762819560863138282","Wed Feb 28 12:38:29 +0000 2024","0","#BeritaUNP UNP Terima Kunjungan MAS Batu Tebal dan A Al-Azhar Asy Syarif Sumatera Utara https://t.co/YLfmsDKn9m #universitasnegeripadang #kampusmerdeka #humasunp #kampusmerdekaindonesiajaya","1762819560863138282","","","in","West Sumatra, Indonesia","0","0","0","https://twitter.com/HumasUnp/status/1762819560863138282","904943715965214722","HumasUnp"
"1762794385207603391","Wed Feb 28 10:58:27 +0000 2024","2","-ness Aku kangen Unnes spill foto kalian saat ini di Unnes dong Soalnya lagi program kampus merdeka","1762794385207603391","","","in","BACA RULES➡️","0","1","0","https://twitter.com/unnesmenfess/status/1762794385207603391","1187284958370398209","unnesmenfess"
"1762786837817680126","Wed Feb 28 10:28:27 +0000 2024","0","jd bingung nnti next smt mau ambil pmm? kampus merdeka atau magang? ","1762786837817680126","","","in","","0","0","0","https://twitter.com/ffrha__/status/1762786837817680126","1569562064850677760","ffrha__"
"1762785497120956824","Wed Feb 28 10:23:08 +0000 2024","0","#BeritaUNP Rektor UNP Tandatangani Nota Kesepahaman dengan Al- Mustaqbal University Iran https://t.co/IhnE08a6AT #universitasnegeripadang #kampusmerdeka #humasunp #kampusmerdekaindonesiajaya","1762785497120956824","","","in","West Sumatra, Indonesia","0","0","0","https://twitter.com/HumasUnp/status/1762785497120956824","904943715965214722","HumasUnp"
"1762777680024654193","Wed Feb 28 09:52:04 +0000 2024","0","pondok kehidupan. cikal bakal fakultas kehidupan. #kampusmerdeka https://t.co/yqjbUDvgOQ","1762777680024654193","https://pbs.twimg.com/media/GHak8gIboAAdWq8.jpg","","in","indonesia","0","0","0","https://twitter.com/andriutamalubis/status/1762777680024654193","55716323","andriutamalubis"
"1762753575166632000","Wed Feb 28 08:16:17 +0000 2024","0","Halo RekanUNP Fakultas Pariwisata dan Perhotelan hadir menawarkan produk-produk dari unit produksi sesuai bidang keahlian. Informasi lebih lanjut silahkan hubungi : 0895395784664 085263208530 #universitasnegeripadang #kampusmerdeka #humasunp #kampusmerdekaindonesiajaya https://t.co/DeFHtrhs4G","1762753575166632000","https://pbs.twimg.com/media/GHaPBZ7aIAAdHat.jpg","","in","West Sumatra, Indonesia","1","0","1","https://twitter.com/HumasUnp/status/1762753575166632000","904943715965214722","HumasUnp"
"1762748463836746025","Wed Feb 28 07:55:58 +0000 2024","0","Wild idea: Kampus Merdeka contributes to semakin sedikitnya demo mahasiswa.","1762748463836746025","","","in","","0","1","0","https://twitter.com/suz_a_bae/status/1762748463836746025","77669101","suz_a_bae"
"1762738378267918490","Wed Feb 28 07:15:54 +0000 2024","0","Dirgahayu Kota Tangerang ke 31 mari kita rayakan dengan semangat kolaborasi untuk mewujudkan visi demi terwujudnya Kota Tangerang yang hebat berdaya saing dan maju! #universitasichsansatya #kampusberkualits #kampusmerdeka #dirgahayukotatangerang https://t.co/hDVq6MkxoG","1762738378267918490","https://pbs.twimg.com/media/GHaBMbkaoAAT6oc.jpg","","in","Kota Tangerang Selatan, Banten","0","0","0","https://twitter.com/UISZen/status/1762738378267918490","1696437110876807168","UISZen"
